model,model_family,feature_policy,threshold_policy,attribute,group,group_size,fraud_prevalence,alert_rate,precision,fdr,recall_tpr,fnr,fpr,tnr,tp,fp,fn,tn
anomaly_recency_gate | XGBoost | full_0_5 | with_isolation_forest_anomaly_score,XGBoost,with_housing_status,valid_cost_sensitive_10_to_1,housing_status,BA,19182,0.04686685434261287,0.12303200917526848,0.21398305084745764,0.7860169491525424,0.5617352614015573,0.4382647385984427,0.10146037302412077,0.8985396269758792,505,1855,394,16428
anomaly_recency_gate | XGBoost | full_0_5 | with_isolation_forest_anomaly_score,XGBoost,with_housing_status,valid_cost_sensitive_10_to_1,housing_status,BB,23213,0.007151165295308663,0.006720372205229828,0.21794871794871795,0.782051282051282,0.20481927710843373,0.7951807228915663,0.005293530611359396,0.9947064693886406,34,122,132,22925
anomaly_recency_gate | XGBoost | full_0_5 | with_isolation_forest_anomaly_score,XGBoost,with_housing_status,valid_cost_sensitive_10_to_1,housing_status,BC,37502,0.007092955042397739,0.004559756812969975,0.23391812865497075,0.7660818713450293,0.15037593984962405,0.849624060150376,0.003518100762702761,0.9964818992372972,40,131,226,37105
anomaly_recency_gate | XGBoost | full_0_5 | with_isolation_forest_anomaly_score,XGBoost,with_housing_status,valid_cost_sensitive_10_to_1,housing_status,BD,4478,0.009379187137114784,0.008932559178204555,0.225,0.775,0.21428571428571427,0.7857142857142857,0.006988277727682597,0.9930117222723174,9,31,33,4405
anomaly_recency_gate | XGBoost | full_0_5 | with_isolation_forest_anomaly_score,XGBoost,with_housing_status,valid_cost_sensitive_10_to_1,housing_status,BE,12327,0.004380627889997567,0.0014602092966658554,0.1111111111111111,0.8888888888888888,0.037037037037037035,0.9629629629629629,0.0013036747331540781,0.9986963252668459,2,16,52,12257
anomaly_recency_gate | XGBoost | full_0_5 | with_isolation_forest_anomaly_score,XGBoost,with_housing_status,valid_cost_sensitive_10_to_1,housing_status,BF,135,0.007407407407407408,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,1,134
anomaly_recency_gate | XGBoost | full_0_5 | with_isolation_forest_anomaly_score,XGBoost,with_housing_status,valid_cost_sensitive_10_to_1,housing_status,BG,6,0.0,0.0,0.0,1.0,0.0,,0.0,1.0,0,0,0,6
anomaly_recency_gate | XGBoost | full_0_5 | with_isolation_forest_anomaly_score,XGBoost,with_housing_status,valid_cost_sensitive_10_to_1,employment_status,CA,74882,0.01595844128094869,0.03182340215272028,0.21569450272765422,0.7843054972723458,0.4301255230125523,0.5698744769874478,0.02536403978992224,0.9746359602100778,514,1869,681,71818
anomaly_recency_gate | XGBoost | full_0_5 | with_isolation_forest_anomaly_score,XGBoost,with_housing_status,valid_cost_sensitive_10_to_1,employment_status,CB,11275,0.010199556541019957,0.01507760532150776,0.16470588235294117,0.8352941176470589,0.24347826086956523,0.7565217391304347,0.012724014336917562,0.9872759856630824,28,142,87,11018
anomaly_recency_gate | XGBoost | full_0_5 | with_isolation_forest_anomaly_score,XGBoost,with_housing_status,valid_cost_sensitive_10_to_1,employment_status,CC,2265,0.03708609271523179,0.0781456953642384,0.2598870056497175,0.7401129943502824,0.5476190476190477,0.4523809523809524,0.06006419073819349,0.9399358092618065,46,131,38,2050
anomaly_recency_gate | XGBoost | full_0_5 | with_isolation_forest_anomaly_score,XGBoost,with_housing_status,valid_cost_sensitive_10_to_1,employment_status,CD,2513,0.00477516912057302,0.0031834460803820135,0.25,0.75,0.16666666666666666,0.8333333333333334,0.0023990403838464614,0.9976009596161536,2,6,10,2495
anomaly_recency_gate | XGBoost | full_0_5 | with_isolation_forest_anomaly_score,XGBoost,with_housing_status,valid_cost_sensitive_10_to_1,employment_status,CE,2252,0.003996447602131439,0.0004440497335701599,0.0,1.0,0.0,1.0,0.00044583147570218456,0.9995541685242978,0,1,9,2242
anomaly_recency_gate | XGBoost | full_0_5 | with_isolation_forest_anomaly_score,XGBoost,with_housing_status,valid_cost_sensitive_10_to_1,employment_status,CF,3618,0.0030403537866224434,0.0013819789939192924,0.0,1.0,0.0,1.0,0.0013861935126143609,0.9986138064873856,0,5,11,3602
anomaly_recency_gate | XGBoost | full_0_5 | with_isolation_forest_anomaly_score,XGBoost,with_housing_status,valid_cost_sensitive_10_to_1,employment_status,CG,38,0.05263157894736842,0.02631578947368421,0.0,1.0,0.0,1.0,0.027777777777777776,0.9722222222222222,0,1,2,35
anomaly_recency_gate | XGBoost | full_0_5 | with_isolation_forest_anomaly_score,XGBoost,with_housing_status,valid_cost_sensitive_10_to_1,customer_age_group,10-20,23953,0.007055483655492005,0.0062205151755521226,0.174496644295302,0.825503355704698,0.15384615384615385,0.8461538461538461,0.005171543895055499,0.9948284561049445,26,123,143,23661
anomaly_recency_gate | XGBoost | full_0_5 | with_isolation_forest_anomaly_score,XGBoost,with_housing_status,valid_cost_sensitive_10_to_1,customer_age_group,21-30,32363,0.012514291011340111,0.01986836819825109,0.19129082426127528,0.8087091757387247,0.3037037037037037,0.6962962962962963,0.016271356154953377,0.9837286438450467,123,520,282,31438
anomaly_recency_gate | XGBoost | full_0_5 | with_isolation_forest_anomaly_score,XGBoost,with_housing_status,valid_cost_sensitive_10_to_1,customer_age_group,31-40,27860,0.01564967695620962,0.034996410624551326,0.2041025641025641,0.7958974358974359,0.45642201834862384,0.5435779816513762,0.028296382730455077,0.9717036172695449,199,776,237,26648
